date,home_team,away_team,bet_type,model_prob,market_prob,edge,odds,stake,won,profit,bankroll,actual_result
2024-05-15,Manchester United,Newcastle,Draw,0.33224943082128355,0.23809523809523808,0.09415419272604547,4.2,5.138784953368907,False,-5.138784953368907,161.19537874206242,H
2024-05-19,Brentford,Newcastle,Home,0.790370799703298,0.3472222222222222,0.44314857748107583,2.88,8.05976893710312,False,-8.05976893710312,153.1356098049593,A
2024-05-19,Brighton,Manchester United,Draw,0.4233184743008276,0.23809523809523808,0.1852232362055895,4.2,7.656780490247965,False,-7.656780490247965,145.47882931471133,A
2024-05-19,Burnley,Nott'm Forest,Draw,0.5270385567597782,0.27027027027027023,0.25676828648950795,3.7,7.273941465735567,False,-7.273941465735567,138.20488784897577,A
2024-05-19,Chelsea,Bournemouth,Home,0.8959175965907282,0.6944444444444444,0.2014731521462838,1.44,6.910244392448789,True,3.0405075326774664,141.24539538165322,H
2024-05-19,Crystal Palace,Aston Villa,Home,0.6256421881071619,0.5405405405405405,0.08510164756662142,1.85,6.540411569890722,True,5.559349834407115,146.80474521606033,H
2024-05-19,Manchester City,West Ham,Draw,0.4518500689740591,0.08333333333333333,0.3685167356407258,12.0,7.340237260803017,False,-7.340237260803017,139.46450795525732,H
2024-08-16,Manchester United,Fulham,Draw,0.549993357834861,0.23809523809523808,0.31189811973962295,4.2,6.973225397762866,False,-6.973225397762866,132.49128255749446,H
2024-08-17,West Ham,Aston Villa,Draw,0.43533616730474856,0.26666666666666666,0.1686695006380819,3.75,6.624564127874724,False,-6.624564127874724,125.86671842961974,A
2024-08-17,Newcastle,Southampton,Home,0.8540436003169389,0.7407407407407407,0.11330285957619823,1.35,6.293335921480987,True,2.2026675725183464,128.0693860021381,H
2024-08-17,Arsenal,Wolves,Home,0.9301931117149178,0.8474576271186441,0.08273548459627367,1.18,6.403469300106905,True,1.1526244740192428,129.22201047615732,H
2024-08-17,Everton,Brighton,Home,0.7676110949320286,0.3846153846153846,0.38299571031664403,2.6,6.4611005238078665,False,-6.4611005238078665,122.76090995234945,A
2024-08-18,Chelsea,Manchester City,Home,0.8843087643688812,0.25,0.6343087643688812,4.0,6.1380454976174725,False,-6.1380454976174725,116.62286445473198,A
2024-08-19,Leicester,Tottenham,Draw,0.46134837671659257,0.23094688221709006,0.2304014944995025,4.33,5.8311432227366,True,19.41770693171288,136.04057138644487,D
